City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
DeSoto,Texas,52596,2431,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,76,231,0,66.2,52.8,8,22,44,39,28.15%,$56911,8.4%,$1244,856,$320000,2782,$115,27,60.00%,10%,46%,47%,56,31 mins,4.90%,3.30%,12.80%,Dallas County,60.20%,34.30%,N/A,67.49%,26.87%,16.10%,6.9%,Central Standard Time,596,5.7,49.60%,24,N/A,32,19.8%,13.94,N/A,4,114
DISH,Texas,418,257,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,232,2,65.8,51.7,N/A,10,18,43,35.32%,$65313,0%,$1812,959,$401500,N/A,N/A,7,93.00%,6%,39%,44%,43,28 mins,3.10%,3.30%,23.30%,Denton County,37.10%,57.10%,N/A,N/A,94.84%,10.50%,1.9%,Central Standard Time,596,5.6,29.50%,0,N/A,21,18.2%,0.00,20,3,78
Double Oak,Texas,3053,1249,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,80,229,1,65.8,51.7,8,8,12,46,N/A,$132955,2.9%,N/A,N/A,$489800,N/A,N/A,29,97.40%,4%,35%,38%,51,30 mins,3.10%,3.30%,8.50%,Denton County,37.10%,57.10%,2.15%,2.94%,89.14%,5.60%,5.4%,Central Standard Time,596,5.6,32.10%,8,N/A,26,18.5%,0.00,18,3,105
Duncanville,Texas,39636,3538,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,82,231,1,66.2,52.5,8,28,45,36,22.91%,$55100,13.6%,$1174,884,$185000,N/A,N/A,39,59.60%,9%,58%,51%,55,27 mins,3.90%,3.30%,4.90%,Dallas County,60.20%,34.30%,1.17%,34.41%,54.14%,37.50%,12.8%,Central Standard Time,596,5.7,53.60%,44,12,44,18.9%,10.25,N/A,4,114
Edgecliff Village,Texas,2976,2499,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,80,229,1,66,52.3,N/A,14,26,43,26.69%,$69904,8.6%,$1044,909,$189000,N/A,N/A,41,84.10%,10%,44%,48%,42,25 mins,3.50%,2.70%,8.90%,Tarrant County,43.10%,51.70%,2.69%,13.83%,70.52%,35.80%,12.5%,Central Standard Time,596,5.7,46.20%,23,21,34,16.9%,0.00,18,5,152
Elmo,Texas,1311,319,Dallas-Fort Worth-Arlington,6465797,95,56,39,43,76,232,1,67.1,53.3,7,18,35,33,N/A,$32439,3.8%,N/A,N/A,$175300,N/A,N/A,34,64.10%,7%,48%,43%,64,34 mins,3.50%,3.20%,106.50%,Kaufman County,24.90%,71.70%,N/A,29.40%,70.60%,2.50%,2.8%,Central Standard Time,596,5.5,56.30%,12,N/A,48,15.5%,0.00,25,2,0
Ennis,Texas,18864,634,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,74,235,1,66.7,53,8,21,45,32,15.91%,$43634,14.4%,$1052,817,$295500,2066,$143,39,58.00%,6%,42%,45%,58,24 mins,3.30%,3.30%,3.30%,Ellis County,25.40%,70.10%,N/A,15.18%,74.15%,44.00%,17%,Central Standard Time,596,5.5,48.00%,33,N/A,39,16.6%,37.77,27,3,13
Euless,Texas,54135,3355,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,78,231,1,66.2,52.5,8,9,35,36,35.86%,$54619,8.2%,$1239,857,$265500,1599,$166,33,40.30%,7%,43%,49%,38,24 mins,3.20%,2.70%,7.60%,Tarrant County,43.10%,51.70%,11.59%,12.93%,65.28%,21.70%,22.4%,Central Standard Time,596,5.7,50.10%,37,N/A,38,17.6%,13.05,20,4,125
Everman,Texas,6321,3606,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,76,233,1,66,52.3,8,22,40,34,9.61%,$37212,16.7%,$1111,846,$139400,N/A,N/A,46,69.20%,12%,65%,54%,44,27 mins,3.50%,2.70%,4.50%,Tarrant County,43.10%,51.70%,N/A,25.12%,52.55%,51.10%,24%,Central Standard Time,596,5.7,51.50%,33,N/A,39,17.8%,0.00,19,4,153
Fairview,Texas,8473,958,Dallas-Fort Worth-Arlington,6465797,95,54,41,41,81,230,1,66.2,52.2,8,7,16,48,67.29%,$74285,3.1%,N/A,N/A,$490400,2724,$180,12,72.80%,5%,30%,39%,62,34 mins,3.20%,3.30%,29.90%,Collin County,38.60%,55.20%,5.70%,9.91%,81.32%,4.20%,9.3%,Central Standard Time,596,5.6,32.40%,12,N/A,N/A,19.1%,0.00,19,3,64
Farmers Branch,Texas,33808,2854,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,76,233,2,66.2,52.6,8,12,40,36,36.76%,$58666,6.2%,$1588,947,$285000,1403,$203,48,49.40%,9%,58%,65%,47,22 mins,3.40%,3.30%,20.10%,Dallas County,60.20%,34.30%,7.49%,5.75%,71.73%,46.20%,24.9%,Central Standard Time,596,5.7,48.60%,43,30,53,17.2%,0.00,20,4,87
Farmersville,Texas,3440,849,Dallas-Fort Worth-Arlington,6465797,96,56,40,41,83,229,1,66.8,52.7,8,21,33,42,15.00%,$41461,6.6%,$1295,952,$161900,N/A,N/A,45,38.40%,-1%,35%,47%,65,28 mins,3.20%,3.30%,3.30%,Collin County,38.60%,55.20%,N/A,19.45%,73.05%,6.10%,5%,Central Standard Time,596,5.6,46.30%,50,N/A,46,18.9%,98.77,20,3,1
Fate,Texas,10339,886,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,81,230,1,66.6,52.8,8,9,10,31,44.61%,$89505,0.4%,N/A,N/A,$262700,N/A,N/A,11,89.50%,3%,35%,36%,61,32 mins,3.20%,3.30%,90.70%,Rockwall County,24.00%,70.80%,2.39%,5.08%,85.02%,19.60%,9.7%,Central Standard Time,596,5.4,22.90%,32,N/A,37,19.7%,0.00,21,3,10
Ferris,Texas,2530,546,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,68,234,1,66.4,53,8,13,33,29,12.42%,$46295,9.8%,N/A,N/A,$150800,N/A,N/A,43,59.80%,7%,41%,44%,62,28 mins,3.30%,3.30%,23.30%,Ellis County,25.40%,70.10%,N/A,13.08%,76.86%,41.90%,12.2%,Central Standard Time,596,5.5,45.10%,61,N/A,47,17.1%,N/A,N/A,3,N/A
Flower Mound,Texas,71575,1707,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,77,229,0,66,51.9,8,8,15,40,62.03%,$121549,2.3%,$1685,930,$551500,3046,$181,22,83.80%,4%,34%,44%,47,29 mins,2.90%,3.30%,13.50%,Denton County,37.10%,57.10%,10.92%,3.95%,78.90%,9.20%,13%,Central Standard Time,596,5.6,32.50%,26,N/A,34,18.5%,N/A,N/A,3,N/A
Forest Hill,Texas,12831,3076,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,78,233,1,66,52.3,8,16,45,32,11.08%,$43949,19.4%,$1004,824,$142700,N/A,N/A,45,66.40%,9%,65%,56%,45,24 mins,3.50%,2.70%,3.00%,Tarrant County,43.10%,51.70%,N/A,44.62%,34.80%,46.50%,23%,Central Standard Time,596,5.7,54.90%,28,N/A,33,19.4%,0.00,19,4,157
Forney,Texas,17793,1202,Dallas-Fort Worth-Arlington,6465797,96,57,39,42,74,232,1,66.5,52.9,8,11,25,30,28.79%,$72681,5.5%,$1261,889,$300000,2112,$142,14,81.60%,5%,36%,37%,62,35 mins,3.50%,3.20%,35.20%,Kaufman County,24.90%,71.70%,2.19%,14.58%,79.30%,16.90%,5.3%,Central Standard Time,596,5.5,42.10%,51,N/A,42,19.7%,21.78,23,3,59
Fort Worth,Texas,835129,2422,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,229,1,65.8,52.1,8,26,51,32,29.68%,$52492,12.5%,$1273,873,$314700,1991,$158,31,52.20%,7%,44%,47%,40,27 mins,3.70%,2.70%,18.40%,Tarrant County,43.10%,51.70%,4.56%,18.90%,63.76%,34.80%,16.8%,Central Standard Time,596,5.7,51.60%,35,21,41,18.6%,34.86,18,4,146
Frisco,Texas,155363,2286,Dallas-Fort Worth-Arlington,6465797,94,54,40,40,77,230,1,65.9,51.9,8,9,26,36,63.50%,$112155,2.8%,$1672,942,$499000,2654,$188,13,67.00%,3%,32%,42%,59,30 mins,2.90%,3.30%,50.60%,Collin County,38.60%,55.20%,20.94%,7.90%,65.36%,12.40%,21%,Central Standard Time,596,5.6,32.80%,24,N/A,40,18.5%,2.11,18,3,78
Garland,Texas,235965,4135,Dallas-Fort Worth-Arlington,6465797,96,56,40,40,86,228,1,66.1,52.5,8,16,46,34,22.93%,$51997,11.9%,$1212,876,$275000,1964,$140,39,59.30%,8%,53%,52%,57,28 mins,3.40%,3.30%,5.80%,Dallas County,60.20%,34.30%,11.19%,14.88%,63.84%,41.30%,29.4%,Central Standard Time,596,5.7,47.50%,40,29,45,18.5%,15.54,21,3,79
Garrett,Texas,912,507,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,74,233,1,66.1,52.7,N/A,20,37,25,7.09%,$36313,30.5%,$1052,817,$92600,N/A,N/A,25,49.00%,7%,42%,44%,61,30 mins,3.30%,3.30%,17.70%,Ellis County,25.40%,70.10%,N/A,1.61%,81.49%,70.20%,22.2%,Central Standard Time,596,5.5,42.30%,2,N/A,25,18.2%,0.00,27,3,16
Glen Rose,Texas,2536,649,Dallas-Fort Worth-Arlington,6465797,97,58,39,35,74,226,0,64.9,51.2,9,18,34,44,22.94%,$44632,30.1%,N/A,N/A,$250900,N/A,N/A,38,55.80%,5%,33%,38%,58,28 mins,3.70%,2.70%,-0.80%,Somervell County,13.90%,82.30%,N/A,N/A,87.00%,20.40%,2.1%,Central Standard Time,596,5.2,42.10%,57,N/A,42,17.1%,81.60,18,2,18
Glenn Heights,Texas,12257,1700,Dallas-Fort Worth-Arlington,6465797,95,57,38,40,76,236,0,66.1,52.8,8,20,32,33,22.98%,$61983,12.9%,$1109,861,$202400,N/A,N/A,21,74.30%,8%,49%,46%,57,33 mins,3.60%,3.30%,16.90%,Dallas County,60.20%,34.30%,N/A,45.40%,44.77%,31.90%,13.4%,Central Standard Time,596,5.7,52.20%,20,N/A,38,22.9%,0.00,22,4,114
Godley,Texas,1187,716,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,230,1,65.5,52,9,19,23,35,13.72%,$47500,17.9%,N/A,N/A,$224700,N/A,N/A,39,55.90%,11%,47%,47%,56,27 mins,3.40%,2.60%,15.60%,Johnson County,19.10%,77.00%,N/A,N/A,98.86%,13.10%,0.8%,Central Standard Time,596,5.4,45.40%,31,N/A,34,19.2%,137.81,18,4,42
Granbury,Texas,9257,691,Dallas-Fort Worth-Arlington,6465797,97,58,39,35,73,229,0,64.8,51.7,9,16,78,49,25.81%,$42608,8.6%,$1228,876,$349000,1971,$177,22,42.20%,8%,28%,34%,57,28 mins,3.70%,2.70%,19.30%,Hood County,15.30%,81.40%,2.65%,2.27%,92.29%,11.00%,3.3%,Central Standard Time,596,5.7,51.10%,38,N/A,30,16.3%,171.49,17,3,20
Grand Prairie,Texas,188664,2608,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,78,234,1,66.1,52.6,8,19,36,32,23.60%,$55336,9.5%,$1298,864,$297500,2203,$135,29,58.40%,8%,47%,47%,49,28 mins,3.50%,3.10%,13.80%,Dallas County,60.20%,34.30%,6.66%,22.66%,58.85%,45.40%,22.7%,Central Standard Time,596,5.7,47.80%,32,N/A,37,19.0%,11.11,21,4,119
Grandview,Texas,1895,1047,Dallas-Fort Worth-Arlington,6465797,96,58,38,39,66,229,1,66,52.7,8,19,35,33,13.02%,$42639,14.6%,N/A,N/A,$228300,N/A,N/A,46,57.90%,15%,49%,47%,61,28 mins,3.40%,2.60%,16.80%,Johnson County,19.10%,77.00%,N/A,2.39%,94.41%,27.10%,3.4%,Central Standard Time,596,5.4,49.40%,38,N/A,46,17.6%,183.28,20,3,48
Grapevine,Texas,51733,1618,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,79,236,1,66.1,52.2,8,13,36,38,47.67%,$75931,4.6%,$1504,912,$465000,2279,$204,27,50.20%,5%,37%,47%,32,23 mins,2.90%,2.70%,13.60%,Tarrant County,43.10%,51.70%,6.80%,5.32%,79.07%,21.30%,15.6%,Central Standard Time,596,5.7,45.80%,29,N/A,39,18.2%,N/A,N/A,4,N/A
Grays Prairie,Texas,320,261,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,69,231,1,67.1,53.3,N/A,11,21,45,18.27%,$70156,2.6%,N/A,N/A,$157800,N/A,N/A,34,75.00%,7%,49%,44%,65,34 mins,3.50%,3.20%,-6.20%,Kaufman County,24.90%,71.70%,N/A,3.42%,93.15%,2.20%,1.1%,Central Standard Time,596,5.5,31.00%,0,N/A,25,15.5%,0.00,28,2,2
Greenville,Texas,26403,818,Dallas-Fort Worth-Arlington,6465797,96,56,40,45,73,232,1,66.9,52.9,7,23,52,33,20.08%,$36960,17.7%,$905,835,$243400,2135,$114,42,47.30%,13%,36%,33%,59,22 mins,4.10%,3.20%,3.90%,Hunt County,20.30%,75.80%,1.00%,15.01%,64.83%,24.80%,10.1%,Central Standard Time,596,5.6,47.20%,26,N/A,40,19.0%,30.68,20,2,1
Hackberry,Texas,2246,3308,Dallas-Fort Worth-Arlington,6465797,94,55,39,40,75,233,1,65.8,51.7,N/A,12,23,34,52.56%,$84313,4.6%,N/A,N/A,$256600,N/A,N/A,12,77.20%,3%,35%,41%,64,32 mins,3.10%,3.30%,436.00%,Denton County,37.10%,57.10%,15.78%,6.12%,66.67%,53.90%,26.5%,Central Standard Time,596,5.6,39.60%,13,N/A,N/A,18.1%,0.00,N/A,3,82
Haltom City,Texas,44059,3563,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,77,230,1,66.2,52.5,8,17,41,31,11.81%,$43792,14.5%,$942,707,$164000,N/A,N/A,43,50.40%,11%,61%,60%,37,25 mins,3.10%,2.70%,5.70%,Tarrant County,43.10%,51.70%,8.87%,6.08%,66.28%,44.70%,25.3%,Central Standard Time,596,5.7,52.30%,38,N/A,40,19.1%,19.10,20,4,137
Haslet,Texas,1777,204,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,76,232,2,66,52.3,8,9,17,42,41.70%,$89000,0.6%,N/A,N/A,$499900,2808,$178,19,90.60%,9%,42%,49%,36,33 mins,3.50%,2.70%,12.90%,Tarrant County,43.10%,51.70%,1.72%,N/A,95.57%,10.00%,6.3%,Central Standard Time,596,5.7,22.20%,25,N/A,34,19.7%,82.60,19,4,114
Hawk Cove,Texas,452,1228,Dallas-Fort Worth-Arlington,6465797,96,55,41,44,93,232,1,67,52.9,N/A,25,30,39,4.57%,$37750,18.2%,N/A,N/A,$46400,N/A,N/A,34,62.40%,11%,37%,33%,65,30 mins,3.70%,3.20%,-26.70%,Hunt County,20.30%,75.80%,N/A,N/A,83.55%,19.50%,6.7%,Central Standard Time,596,5.6,55.80%,0,N/A,28,23.4%,0.00,22,2,1
Heath,Texas,8153,678,Dallas-Fort Worth-Arlington,6465797,95,56,39,40,81,233,1,66.6,52.8,8,7,16,45,59.64%,$152379,3.5%,N/A,N/A,$507400,N/A,N/A,18,92.40%,6%,30%,24%,62,34 mins,3.20%,3.30%,23.70%,Rockwall County,24.00%,70.80%,5.53%,1.11%,89.92%,7.70%,7.4%,Central Standard Time,596,5.4,32.30%,31,N/A,32,20.4%,N/A,N/A,3,N/A
Hebron,Texas,471,745,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,229,1,65.8,51.7,N/A,13,24,41,68.25%,$110536,26.3%,$1498,986,$506300,N/A,N/A,19,43.30%,6%,41%,44%,55,27 mins,3.10%,3.30%,-26.60%,Denton County,37.10%,57.10%,21.65%,7.47%,70.10%,10.80%,15.5%,Central Standard Time,596,5.6,39.20%,7,0,51,22.7%,N/A,N/A,3,N/A
Hickory Creek,Texas,4326,883,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,74,230,1,65.8,51.7,8,11,30,46,39.60%,$84412,0.3%,N/A,N/A,$337100,N/A,N/A,29,74.50%,4%,32%,41%,54,28 mins,3.10%,3.30%,41.10%,Denton County,37.10%,57.10%,7.04%,3.72%,83.82%,4.90%,7.5%,Central Standard Time,596,5.6,38.80%,14,N/A,30,17.3%,0.00,18,3,84
Highland Park,Texas,9071,4044,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,76,235,2,66.2,52.6,8,8,31,46,86.37%,$192946,0.7%,$2834,1025,$2000000,4376,$457,65,73.50%,7%,39%,40%,46,17 mins,3.60%,3.30%,6.30%,Dallas County,60.20%,34.30%,5.69%,N/A,91.32%,3.70%,5.4%,Central Standard Time,596,5.7,29.50%,40,N/A,57,18.0%,0.00,21,4,90
Highland Village,Texas,16168,2923,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,81,237,1,65.8,51.7,8,8,14,43,57.66%,$133161,1.4%,N/A,N/A,$378600,N/A,N/A,25,92.30%,4%,35%,43%,51,33 mins,3.10%,3.30%,10.00%,Denton County,37.10%,57.10%,3.20%,3.40%,88.89%,7.20%,7.5%,Central Standard Time,596,5.6,29.70%,5,N/A,N/A,17.6%,0.00,18,3,89
Horseshoe Bend,Texas,781,474,Dallas-Fort Worth-Arlington,6465797,95,56,39,36,73,232,0,64,50.2,9,20,37,50,N/A,$38792,23%,$1334,981,$45900,N/A,N/A,32,34.60%,8%,43%,45%,58,31 mins,3.10%,2.60%,136.00%,Parker County,14.70%,81.80%,N/A,N/A,100.00%,5.10%,6.6%,Central Standard Time,596,5.5,80.80%,0,N/A,25,9.0%,0.00,17,3,20
Hudson Oaks,Texas,2246,725,Dallas-Fort Worth-Arlington,6465797,95,56,39,36,73,231,0,64,50.2,8,10,71,46,40.36%,$106875,1%,$1334,981,$284700,N/A,N/A,24,79.90%,8%,43%,45%,56,30 mins,3.10%,2.60%,29.00%,Parker County,14.70%,81.80%,N/A,N/A,98.70%,11.80%,2.2%,Central Standard Time,596,5.5,39.40%,28,N/A,33,17.3%,0.00,17,4,40
Hurst,Texas,38813,3894,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,77,237,1,66.2,52.4,8,17,61,38,31.44%,$53488,8.6%,$1072,884,$230000,N/A,N/A,43,58.00%,8%,45%,52%,44,25 mins,3.40%,2.70%,4.50%,Tarrant County,43.10%,51.70%,3.86%,9.62%,76.06%,24.00%,13%,Central Standard Time,596,5.7,45.70%,47,N/A,44,17.6%,18.51,20,4,135
Hutchins,Texas,5691,626,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,68,236,1,66.4,53,8,15,47,32,6.63%,$36866,22.3%,N/A,N/A,$121300,N/A,N/A,39,57.90%,8%,50%,47%,54,29 mins,3.60%,3.30%,16.60%,Dallas County,60.20%,34.30%,N/A,34.21%,59.39%,37.30%,11.3%,Central Standard Time,596,5.7,65.10%,42,N/A,52,20.2%,57.27,23,3,98
Irving,Texas,235648,3514,Dallas-Fort Worth-Arlington,6465797,96,56,40,37,79,233,1,66.3,52.7,8,13,39,31,37.73%,$50942,11.1%,$1303,852,$421000,2215,$190,33,34.30%,9%,49%,50%,49,24 mins,3.20%,3.30%,12.20%,Dallas County,60.20%,34.30%,19.65%,14.24%,47.87%,42.10%,37%,Central Standard Time,596,5.7,48.50%,44,31,46,18.5%,8.03,19,4,99
Italy,Texas,1835,1018,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,79,229,0,66,52.8,8,16,24,32,8.88%,$41890,3.6%,N/A,N/A,$115000,N/A,N/A,44,50.70%,7%,41%,44%,66,27 mins,3.30%,3.30%,-5.80%,Ellis County,25.40%,70.10%,N/A,10.96%,76.11%,25.10%,11.1%,Central Standard Time,596,5.5,48.30%,N/A,N/A,N/A,16.0%,66.01,22,3,33
Josephine,Texas,1198,665,Dallas-Fort Worth-Arlington,6465797,97,56,41,41,84,228,1,66.8,52.8,8,11,8,34,15.35%,$71750,4.9%,N/A,N/A,$208000,N/A,N/A,23,82.20%,6%,36%,37%,64,28 mins,3.20%,3.30%,99.30%,Collin County,38.60%,55.20%,1.32%,10.10%,76.87%,15.50%,2.9%,Central Standard Time,596,5.6,34.10%,12,N/A,27,18.4%,15.31,20,3,2
Joshua,Texas,6800,762,Dallas-Fort Worth-Arlington,6465797,96,57,39,37,79,229,1,65.5,52.1,8,22,24,35,18.23%,$52094,8.7%,$1402,1106,$369900,2371,$156,32,62.30%,11%,48%,50%,52,31 mins,3.40%,2.60%,17.50%,Johnson County,19.10%,77.00%,N/A,N/A,96.04%,14.40%,4%,Central Standard Time,596,5.4,43.60%,53,N/A,41,17.5%,140.58,19,4,54
Justin,Texas,3529,1486,Dallas-Fort Worth-Arlington,6465797,96,56,40,39,75,233,2,65.8,51.7,8,14,29,39,31.51%,$79310,4.5%,$1812,959,$242100,N/A,N/A,21,83.10%,7%,49%,49%,42,31 mins,3.10%,3.30%,16.40%,Denton County,37.10%,57.10%,N/A,N/A,94.97%,7.90%,2.9%,Central Standard Time,596,5.6,38.30%,53,N/A,44,17.6%,83.75,20,3,108
Kaufman,Texas,6971,778,Dallas-Fort Worth-Arlington,6465797,95,56,39,40,67,228,1,67.1,53.3,8,14,30,35,10.89%,$37500,21.7%,$1049,768,$245000,1713,$143,39,49.50%,7%,50%,44%,61,25 mins,3.50%,3.20%,3.60%,Kaufman County,24.90%,71.70%,N/A,8.92%,85.66%,35.30%,15.2%,Central Standard Time,596,5.5,57.70%,68,N/A,46,17.8%,72.40,27,2,1
Keene,Texas,6266,1264,Dallas-Fort Worth-Arlington,6465797,96,57,39,38,75,231,1,65.8,52.5,8,16,23,28,27.79%,$32314,8.3%,N/A,N/A,$161900,N/A,N/A,37,40.40%,13%,47%,44%,56,24 mins,3.40%,2.60%,2.10%,Johnson County,19.10%,77.00%,2.99%,6.00%,77.22%,32.00%,11.5%,Central Standard Time,596,5.4,49.70%,37,N/A,N/A,17.9%,3.27,19,4,52
Keller,Texas,45357,2457,Dallas-Fort Worth-Arlington,6465797,96,57,39,39,77,235,1,65.9,52,8,9,14,41,56.50%,$114266,2.2%,$1530,975,$650000,3155,$206,20,80.70%,4%,35%,40%,49,30 mins,3.00%,2.70%,21.30%,Tarrant County,43.10%,51.70%,6.14%,1.93%,87.33%,9.20%,8.8%,Central Standard Time,596,5.7,33.20%,23,N/A,36,17.3%,10.52,19,4,116
Kemp,Texas,1103,610,Dallas-Fort Worth-Arlington,6465797,95,57,38,41,71,230,0,67.1,53.3,7,11,35,39,11.62%,$34063,15.4%,N/A,N/A,$159000,1848,$86,55,47.30%,8%,65%,43%,64,32 mins,3.50%,3.20%,-31.50%,Kaufman County,24.90%,71.70%,N/A,1.32%,95.82%,9.20%,3.1%,Central Standard Time,596,5.5,53.40%,29,N/A,35,15.7%,440.61,28,2,0
Kennedale,Texas,7723,1170,Dallas-Fort Worth-Arlington,6465797,95,56,39,38,73,234,1,65.9,52.4,8,11,33,39,29.63%,$75278,4.2%,N/A,N/A,$257600,N/A,N/A,28,69.00%,6%,37%,44%,44,26 mins,3.50%,2.70%,16.90%,Tarrant County,43.10%,51.70%,6.75%,9.70%,74.10%,20.60%,11.9%,Central Standard Time,596,5.7,41.70%,44,N/A,36,18.6%,16.14,20,5,151
Krugerville,Texas,1710,1328,Dallas-Fort Worth-Arlington,6465797,96,55,41,40,75,229,1,65.8,51.7,8,9,19,45,31.06%,$97500,0%,$1452,964,$254200,N/A,N/A,22,75.60%,7%,46%,53%,60,37 mins,3.10%,3.30%,-0.50%,Denton County,37.10%,57.10%,N/A,8.30%,87.93%,4.40%,2.5%,Central Standard Time,596,5.6,30.00%,24,N/A,34,15.7%,0.00,17,3,30
Krum,Texas,4896,1981,Dallas-Fort Worth-Arlington,6465797,96,55,41,39,70,232,0,65.3,51,8,13,26,33,39.83%,$79190,1.6%,$1394,1016,$214900,N/A,N/A,14,78.60%,7%,41%,45%,50,28 mins,3.10%,3.30%,28.30%,Denton County,37.10%,57.10%,1.10%,2.05%,90.49%,22.80%,6.8%,Central Standard Time,596,5.6,35.30%,49,N/A,39,19.7%,38.23,19,3,16
Lake Bridgeport,Texas,422,904,Dallas-Fort Worth-Arlington,6465797,94,55,39,36,71,236,2,64.2,50.4,9,19,35,36,19.36%,$46667,22.3%,N/A,N/A,$226300,N/A,N/A,38,35.90%,11%,38%,41%,50,32 mins,3.70%,2.60%,8.80%,Wise County,13.80%,83.40%,N/A,N/A,96.33%,17.10%,7.6%,Central Standard Time,596,5.6,44.50%,6,N/A,24,16.0%,0.00,17,2,32
Lake Dallas,Texas,7716,3218,Dallas-Fort Worth-Arlington,6465797,96,56,40,38,74,232,1,65.9,51.9,8,21,24,36,20.82%,$68071,6.4%,$1387,970,$256700,N/A,N/A,27,74.80%,8%,42%,50%,54,33 mins,3.10%,3.30%,10.20%,Denton County,37.10%,57.10%,1.36%,4.58%,89.91%,23.50%,7.1%,Central Standard Time,596,5.6,44.40%,57,N/A,58,18.2%,13.97,18,3,83
Lake Worth,Texas,4882,1981,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,79,232,2,66,52.3,8,14,96,40,11.46%,$47004,8.3%,$999,858,$141700,N/A,N/A,57,68.60%,7%,50%,49%,31,24 mins,3.50%,2.70%,6.80%,Tarrant County,43.10%,51.70%,N/A,N/A,87.75%,32.50%,6.6%,Central Standard Time,596,5.7,49.00%,41,N/A,48,14.2%,0.00,18,4,93
Lakeside (Tarrant Cnty),Texas,1497,905,Dallas-Fort Worth-Arlington,6465797,96,57,39,36,79,230,2,N/A,N/A,N/A,11,23,53,N/A,$78750,N/A,N/A,N/A,$232500,N/A,N/A,36,90.60%,8%,42%,40%,45,32 mins,3.50%,2.70%,5.10%,Tarrant County,43.10%,51.70%,N/A,N/A,N/A,8.60%,N/A,Central Standard Time,596,5.7,34.80%,4,N/A,26,N/A,N/A,N/A,4,N/A
Lakewood Village,Texas,555,785,Dallas-Fort Worth-Arlington,6465797,96,55,41,39,75,232,1,65.8,51.7,8,11,20,44,N/A,$93750,1.4%,$1566,1007,$332800,N/A,N/A,21,89.30%,6%,38%,46%,63,28 mins,3.10%,3.30%,18.10%,Denton County,37.10%,57.10%,N/A,N/A,97.33%,7.20%,5.6%,Central Standard Time,596,5.6,35.90%,0,N/A,15,19.7%,0.00,18,3,83
Lancaster,Texas,38871,1170,Dallas-Fort Worth-Arlington,6465797,96,57,39,40,71,229,1,66.4,53,8,31,51,32,20.48%,$49590,15.2%,$1063,918,$258800,2193,$118,29,53.80%,12%,63%,50%,45,30 mins,5.60%,3.30%,13.70%,Dallas County,60.20%,34.30%,N/A,70.25%,23.06%,19.00%,7%,Central Standard Time,596,5.7,56.50%,22,N/A,37,20.5%,29.49,22,3,102
