City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Plantation Mobile Home Park,Florida,1519,5842,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,133,234,0,74,66.1,N/A,28,52,33,14.23%,$39594,15.7%,$1500,999,$197400,N/A,N/A,35,41.90%,10%,58%,25%,72,25 mins,3.60%,1.40%,22.70%,Palm Beach County,56.20%,40.90%,N/A,9.80%,83.75%,74.90%,32.1%,Eastern Standard Time,12,6.3,52.10%,33,29,N/A,11.3%,0.00,85,2,0
Pompano Beach,Florida,107542,4477,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,61,138,242,0,73.8,66.1,9,42,64,42,25.05%,$40534,16.2%,$1830,889,$304800,1214,$251,44,40.90%,13%,59%,27%,78,25 mins,3.80%,1.90%,7.10%,Broward County,66.10%,31.20%,1.07%,32.22%,61.75%,19.90%,28.2%,Eastern Standard Time,12,6.7,60.30%,44,34,54,21.5%,8.35,84,3,0
Princeton,Florida,28201,3801,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,61,128,245,0,74.4,67,9,31,56,32,25.02%,$48170,18.4%,$1409,923,$360000,1956,$184,15,65.20%,10%,72%,23%,78,38 mins,3.30%,0.80%,36.80%,Miami-Dade County,63.20%,33.80%,2.04%,21.80%,70.65%,66.00%,45.2%,Eastern Standard Time,12,7.2,54.00%,29,29,38,25.5%,0.00,71,2,0
Richmond Heights,Florida,11155,6998,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,130,244,0,74.1,66.7,9,29,56,39,19.40%,$37731,6.2%,N/A,N/A,$385000,1375,$280,48,69.90%,11%,88%,36%,66,38 mins,3.30%,0.80%,23.20%,Miami-Dade County,63.20%,33.80%,1.43%,62.54%,30.72%,31.30%,27.2%,Eastern Standard Time,12,7.2,63.30%,33,34,N/A,23.0%,0.00,71,2,0
Richmond West,Florida,36898,8844,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,62,135,249,0,74.4,66.8,N/A,22,40,38,28.14%,$70273,6.8%,$2028,1068,$475000,1826,$260,22,77.10%,11%,62%,27%,65,40 mins,3.30%,0.80%,13.60%,Miami-Dade County,63.20%,33.80%,1.27%,8.13%,82.24%,75.40%,49.7%,Eastern Standard Time,12,7.2,46.80%,25,24,45,23.8%,0.00,72,2,0
Riviera Beach,Florida,34093,4124,Miami-Fort Lauderdale-West Palm Beach,5250436,91,74,17,63,142,232,0,73.9,65.9,10,62,56,37,24.47%,$38300,17.3%,$1421,791,$430000,1452,$296,37,38.40%,10%,64%,17%,75,21 mins,4.60%,1.40%,4.90%,Palm Beach County,56.20%,40.90%,2.19%,69.36%,24.98%,7.20%,18%,Eastern Standard Time,12,6.3,61.10%,35,N/A,52,21.6%,0.00,86,2,0
Roosevelt Gardens,Florida,2558,7944,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,63,135,247,0,74.1,66.3,N/A,31,50,36,11.15%,$35357,5.2%,$1200,848,$296500,1489,$199,52,36.60%,10%,54%,27%,65,28 mins,3.30%,1.90%,11.50%,Broward County,66.10%,31.20%,N/A,86.49%,7.94%,8.50%,7.1%,Eastern Standard Time,12,6.7,69.20%,61,N/A,N/A,17.5%,0.00,78,4,0
Royal Palm Beach,Florida,37665,3269,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,133,232,0,74.2,66.2,10,21,34,39,36.14%,$66620,3.1%,$1866,1074,$375000,1923,$195,26,71.90%,10%,60%,31%,72,27 mins,3.10%,1.40%,16.90%,Palm Beach County,56.20%,40.90%,4.08%,26.52%,65.18%,22.70%,25.1%,Eastern Standard Time,12,6.3,49.30%,21,N/A,38,20.8%,0.00,85,3,0
Royal Palm Estates,Florida,3416,4116,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,62,139,234,0,74,66.1,N/A,30,56,29,13.54%,$40670,32.7%,$1407,914,$299000,1328,$225,41,32.30%,13%,105%,33%,70,28 mins,3.60%,1.40%,-6.60%,Palm Beach County,56.20%,40.90%,1.97%,18.76%,75.40%,62.40%,41.8%,Eastern Standard Time,12,6.3,61.00%,25,N/A,N/A,22.8%,0.00,86,2,0
San Castle,Florida,4170,9976,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,62,143,234,0,74,66.1,N/A,25,47,32,17.54%,$42869,16.7%,$1969,982,$254500,1069,$238,46,42.30%,10%,58%,26%,77,24 mins,3.60%,1.40%,34.30%,Palm Beach County,56.20%,40.90%,N/A,45.02%,50.72%,29.40%,48.7%,Eastern Standard Time,12,6.3,51.20%,41,N/A,51,21.8%,0.00,88,3,0
Schall Circle,Florida,1293,4310,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,133,234,0,74,66.1,N/A,31,49,30,13.73%,$22134,38.3%,$1625,992,$246000,1078,$228,36,34.70%,10%,56%,26%,66,42 mins,3.60%,1.40%,-12.00%,Palm Beach County,56.20%,40.90%,N/A,45.64%,47.43%,46.70%,32.4%,Eastern Standard Time,12,6.3,54.60%,54,N/A,N/A,26.0%,0.00,85,2,0
Sea Ranch Lakes,Florida,572,3287,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,61,138,246,0,74.1,66.3,9,11,29,51,72.80%,$113333,1.4%,$2154,858,$1069400,N/A,N/A,49,66.40%,10%,54%,26%,83,23 mins,3.30%,1.90%,-29.80%,Broward County,66.10%,31.20%,1.39%,N/A,94.08%,19.40%,10.6%,Eastern Standard Time,12,6.7,41.70%,51,N/A,52,18.2%,0.00,82,4,0
Seminole Manor,Florida,3226,7985,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,62,143,234,0,74,66.1,N/A,27,48,38,11.05%,$33929,29.5%,$1969,982,$279900,1097,$255,41,48.90%,9%,58%,27%,73,31 mins,3.60%,1.40%,23.40%,Palm Beach County,56.20%,40.90%,N/A,29.20%,65.36%,39.70%,38.4%,Eastern Standard Time,12,6.3,55.10%,34,N/A,48,21.7%,0.00,88,3,0
South Bay,Florida,5092,1931,Miami-Fort Lauderdale-West Palm Beach,5250436,92,74,18,52,111,231,0,74.2,65.7,6,55,43,38,5.28%,$34718,29.5%,N/A,N/A,$139800,N/A,N/A,39,35.30%,10%,59%,27%,52,24 mins,3.60%,1.40%,6.70%,Palm Beach County,56.20%,40.90%,1.01%,53.30%,40.98%,23.90%,21.1%,Eastern Standard Time,12,6.3,82.20%,32,N/A,44,16.9%,0.00,77,1,0
South Miami,Florida,12255,5406,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,130,250,0,74.1,66.7,9,29,77,38,57.58%,$54101,9%,$2056,871,$699000,1652,$423,53,49.50%,9%,44%,28%,48,28 mins,3.30%,0.80%,7.30%,Miami-Dade County,63.20%,33.80%,5.21%,13.18%,77.70%,53.40%,35.1%,Eastern Standard Time,12,7.2,56.60%,98,N/A,N/A,20.2%,1.71,71,3,0
South Miami Heights,Florida,39312,8026,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,61,133,245,0,74.3,66.8,9,32,53,38,16.87%,$39195,16.2%,$1600,891,$375000,1582,$237,36,54.50%,9%,61%,27%,68,37 mins,3.30%,0.80%,7.30%,Miami-Dade County,63.20%,33.80%,2.29%,15.32%,77.07%,71.80%,55%,Eastern Standard Time,12,7.2,56.00%,41,35,51,24.4%,0.00,70,2,0
South Palm Beach,Florida,1400,14000,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,142,232,0,74,66.1,10,6,21,67,61.35%,$50972,7.9%,$5634,1280,$400000,1369,$292,41,36.20%,11%,45%,17%,87,25 mins,3.60%,1.40%,8.60%,Palm Beach County,56.20%,40.90%,4.09%,N/A,93.60%,3.10%,20.9%,Eastern Standard Time,12,6.3,50.10%,33,N/A,52,25.2%,0.00,89,3,0
Southwest Ranches,Florida,7820,602,Miami-Fort Lauderdale-West Palm Beach,5250436,92,76,16,64,135,247,0,74.1,66.3,9,12,27,46,44.71%,$101198,2.8%,$2003,1205,$1500000,3685,$407,35,82.90%,10%,45%,23%,66,31 mins,3.30%,1.90%,7.10%,Broward County,66.10%,31.20%,3.90%,5.50%,85.52%,33.00%,27.2%,Eastern Standard Time,12,6.7,41.60%,0,N/A,25,23.6%,1.35,81,4,0
Stacey Street,Florida,697,5808,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,133,234,0,74,66.1,N/A,24,45,21,10.74%,$27356,44.6%,$1500,999,$277400,N/A,N/A,31,10.40%,10%,59%,26%,68,25 mins,3.60%,1.40%,-42.60%,Palm Beach County,56.20%,40.90%,N/A,70.07%,29.93%,12.80%,60.3%,Eastern Standard Time,12,6.3,65.40%,10,N/A,36,N/A,0.00,85,2,0
Sunny Isles Beach,Florida,22175,21934,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,64,129,249,0,74,66.6,9,13,28,49,45.45%,$45972,8.2%,$1991,948,$649500,1433,$453,38,23.40%,9%,40%,25%,78,31 mins,3.30%,0.80%,12.10%,Miami-Dade County,63.20%,33.80%,2.53%,2.93%,91.10%,43.00%,61.3%,Eastern Standard Time,12,7.2,50.80%,59,45,59,27.0%,1.41,79,4,0
Sunrise,Florida,92272,5702,Miami-Fort Lauderdale-West Palm Beach,5250436,91,75,16,64,136,244,0,74.3,66.5,9,13,47,38,26.74%,$49370,8.3%,$1759,1027,$317000,1481,$214,35,57.80%,9%,66%,27%,65,28 mins,3.30%,1.90%,8.50%,Broward County,66.10%,31.20%,3.63%,35.17%,54.78%,29.40%,39.6%,Eastern Standard Time,12,6.7,54.10%,37,33,46,23.5%,5.96,82,4,0
Sunset,Florida,15875,4537,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,131,246,0,74.1,66.7,9,24,47,43,40.24%,$65727,6.9%,N/A,N/A,$580000,1823,$318,46,68.40%,9%,48%,24%,49,30 mins,3.30%,0.80%,-2.60%,Miami-Dade County,63.20%,33.80%,2.82%,N/A,91.89%,83.40%,49.7%,Eastern Standard Time,12,7.2,49.90%,59,29,56,18.7%,0.00,72,3,0
Surfside,Florida,5844,10492,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,59,127,246,0,74.1,66.9,10,11,33,39,65.73%,$70042,2%,N/A,N/A,$755000,1427,$529,37,33.60%,6%,44%,34%,76,29 mins,3.30%,0.80%,5.30%,Miami-Dade County,63.20%,33.80%,N/A,N/A,90.24%,40.60%,45.4%,Eastern Standard Time,12,7.2,39.50%,62,N/A,N/A,24.7%,0.00,78,4,0
Sweetwater,Florida,20989,9580,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,62,134,249,0,74,66.7,9,18,51,40,21.36%,$31858,20.1%,N/A,N/A,$290500,1195,$243,36,39.50%,11%,71%,24%,48,30 mins,3.30%,0.80%,54.30%,Miami-Dade County,63.20%,33.80%,1.08%,2.21%,95.40%,95.30%,74.2%,Eastern Standard Time,12,7.2,54.80%,83,49,78,23.0%,0.00,75,3,0
Tamarac,Florida,64262,5552,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,62,138,251,0,74.3,66.4,9,20,31,47,26.12%,$43250,7.3%,$1444,945,$259900,1367,$190,37,62.50%,12%,68%,27%,66,29 mins,3.30%,1.90%,7.50%,Broward County,66.10%,31.20%,3.03%,31.95%,58.67%,27.50%,36.6%,Eastern Standard Time,12,6.7,54.70%,31,30,53,23.9%,0.97,83,4,0
Tamiami,Florida,58250,8266,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,63,133,252,0,74.2,66.7,N/A,28,53,44,28.93%,$48254,11.2%,$1701,933,$460000,1789,$257,32,73.10%,9%,54%,22%,57,33 mins,3.30%,0.80%,6.50%,Miami-Dade County,63.20%,33.80%,N/A,1.58%,95.28%,94.10%,66.6%,Eastern Standard Time,12,7.2,51.90%,39,32,45,24.6%,0.00,73,3,0
Tequesta,Florida,5957,3257,Miami-Fort Lauderdale-West Palm Beach,5250436,91,74,17,62,142,230,0,73.8,65.6,10,10,19,51,47.06%,$54787,5.6%,$873,771,$557500,1769,$315,40,68.70%,7%,46%,33%,84,21 mins,3.60%,1.40%,5.60%,Palm Beach County,56.20%,40.90%,1.58%,N/A,94.61%,5.90%,9.3%,Eastern Standard Time,12,6.3,48.60%,1,N/A,29,23.5%,0.00,82,2,0
The Acreage,Florida,38845,1133,Miami-Fort Lauderdale-West Palm Beach,5250436,91,74,17,63,131,234,0,74.2,66,N/A,21,38,40,23.81%,$73560,7.3%,N/A,N/A,$475000,1954,$243,21,84.00%,9%,60%,27%,76,35 mins,3.60%,1.40%,2.60%,Palm Beach County,56.20%,40.90%,2.62%,11.45%,80.83%,20.10%,20.2%,Eastern Standard Time,12,6.3,44.20%,4,N/A,30,21.7%,0.00,85,3,0
The Crossings,Florida,23062,6677,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,63,130,249,0,74.2,66.7,N/A,24,46,40,37.23%,$62031,9.4%,N/A,N/A,$319900,1254,$255,35,69.20%,8%,50%,26%,56,31 mins,3.30%,0.80%,-2.90%,Miami-Dade County,63.20%,33.80%,3.44%,3.69%,86.38%,65.80%,46.2%,Eastern Standard Time,12,7.2,49.00%,49,32,47,22.6%,0.00,72,3,0
The Hammocks,Florida,58976,7477,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,63,130,249,0,74.3,66.7,N/A,27,52,36,36.36%,$58071,10%,N/A,N/A,$395000,1763,$224,27,55.50%,9%,54%,25%,59,38 mins,3.30%,0.80%,17.90%,Miami-Dade County,63.20%,33.80%,3.00%,3.84%,83.63%,78.90%,54.3%,Eastern Standard Time,12,7.2,51.00%,44,35,47,22.6%,0.00,73,3,0
Three Lakes,Florida,16266,5074,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,63,130,249,0,74.1,66.7,N/A,25,50,36,40.52%,$70011,8.5%,N/A,N/A,$370000,1581,$234,19,59.20%,9%,47%,23%,61,34 mins,3.30%,0.80%,12.70%,Miami-Dade County,63.20%,33.80%,3.98%,10.15%,79.74%,61.70%,45.1%,Eastern Standard Time,12,7.2,52.70%,30,N/A,34,25.3%,0.00,71,3,0
University Park,Florida,26565,6656,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,131,249,0,74.1,66.7,7,26,48,42,28.02%,$43863,10.7%,N/A,N/A,$520000,1933,$269,41,61.40%,10%,63%,28%,50,31 mins,3.30%,0.80%,9.30%,Miami-Dade County,63.20%,33.80%,3.05%,5.27%,90.03%,84.90%,61.7%,Eastern Standard Time,12,7.2,56.90%,57,39,58,19.8%,0.00,73,3,0
Virginia Gardens,Florida,2515,8554,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,65,138,253,0,74.1,66.7,9,10,23,44,31.34%,$46458,14.4%,$1868,843,$425000,1280,$332,59,42.30%,11%,57%,27%,34,31 mins,3.30%,0.80%,20.60%,Miami-Dade County,63.20%,33.80%,2.81%,3.20%,90.83%,83.50%,57.5%,Eastern Standard Time,12,7.2,52.80%,45,N/A,N/A,19.0%,0.00,74,4,0
Washington Park,Florida,1537,3786,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,63,135,251,0,74.1,66.3,10,29,54,41,5.76%,$29837,30.2%,N/A,N/A,$295000,1512,$195,49,49.90%,10%,56%,27%,65,28 mins,3.30%,1.90%,4.80%,Broward County,66.10%,31.20%,N/A,96.97%,1.84%,N/A,19.1%,Eastern Standard Time,12,6.7,66.40%,53,40,N/A,33.3%,0.00,78,4,0
Watergate,Florida,3411,8340,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,60,139,234,0,74.3,66.4,N/A,28,51,29,17.79%,$43077,23.6%,$2089,1105,$367500,1392,$264,30,49.20%,9%,60%,25%,66,35 mins,3.60%,1.40%,20.70%,Palm Beach County,56.20%,40.90%,4.51%,1.09%,87.81%,22.50%,25.3%,Eastern Standard Time,12,6.3,62.50%,43,33,45,21.7%,0.00,84,4,0
Wellington,Florida,62796,1387,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,62,138,230,0,74.3,66.3,10,15,28,41,45.02%,$81481,5.8%,$2104,1122,$549900,2330,$236,22,64.30%,8%,41%,24%,73,27 mins,3.00%,1.40%,16.80%,Palm Beach County,56.20%,40.90%,4.14%,11.56%,80.15%,23.20%,23.7%,Eastern Standard Time,12,6.3,41.20%,20,12,37,21.3%,0.00,83,3,0
West Little River,Florida,32433,7072,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,65,131,251,0,73.9,66.5,N/A,36,56,41,10.66%,$32688,21%,$1448,969,$314900,1225,$257,59,55.60%,9%,62%,25%,56,32 mins,3.30%,0.80%,-0.40%,Miami-Dade County,63.20%,33.80%,N/A,52.87%,36.66%,46.20%,40.9%,Eastern Standard Time,12,7.2,64.50%,53,46,51,19.0%,0.00,74,4,0
West Miami,Florida,7046,9938,Miami-Fort Lauderdale-West Palm Beach,5250436,90,75,15,60,130,252,0,74.1,66.7,9,12,24,43,31.09%,$37432,11.5%,$1826,843,$557500,1531,$364,65,52.30%,8%,57%,28%,30,26 mins,3.30%,0.80%,18.70%,Miami-Dade County,63.20%,33.80%,N/A,4.25%,93.07%,91.00%,63.5%,Eastern Standard Time,12,7.2,59.00%,72,N/A,N/A,21.3%,0.00,74,3,0
West Palm Beach,Florida,106805,1947,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,140,238,0,73.9,66,10,41,67,39,34.37%,$45027,12.2%,$1862,953,$280000,1421,$197,33,38.80%,10%,59%,22%,69,22 mins,3.40%,1.40%,9.20%,Palm Beach County,56.20%,40.90%,2.07%,34.45%,58.23%,23.00%,27.8%,Eastern Standard Time,12,6.3,60.70%,43,N/A,52,21.8%,0.20,84,2,0
West Park,Florida,14960,6806,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,64,135,247,0,74.1,66.3,N/A,42,51,36,12.85%,$40140,15.8%,$1278,730,$303000,1147,$264,54,57.40%,10%,54%,27%,57,30 mins,3.30%,1.90%,4.90%,Broward County,66.10%,31.20%,N/A,51.51%,41.51%,30.10%,28.4%,Eastern Standard Time,12,6.7,63.10%,60,N/A,59,23.8%,5.59,79,4,0
West Perrine,Florida,10634,6080,Miami-Fort Lauderdale-West Palm Beach,5250436,89,75,14,58,130,249,0,74.1,66.7,N/A,37,61,33,19.20%,$39344,22.6%,N/A,N/A,$354500,1502,$236,40,47.00%,12%,83%,33%,68,37 mins,3.30%,0.80%,6.20%,Miami-Dade County,63.20%,33.80%,1.28%,54.06%,38.13%,34.20%,33.7%,Eastern Standard Time,12,7.2,64.50%,54,39,N/A,18.6%,0.00,70,2,0
Westchester,Florida,30516,7702,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,131,246,0,74.1,66.7,9,26,48,44,29.15%,$45083,14.2%,N/A,N/A,$499900,1711,$292,51,65.10%,10%,55%,25%,39,30 mins,3.30%,0.80%,6.30%,Miami-Dade County,63.20%,33.80%,1.04%,2.82%,93.50%,92.30%,63.4%,Eastern Standard Time,12,7.2,49.40%,62,38,55,24.8%,0.00,72,3,0
Westgate,Florida,9300,6118,Miami-Fort Lauderdale-West Palm Beach,5250436,90,74,16,63,142,234,0,74,66.1,N/A,30,55,28,8.71%,$32857,31.7%,N/A,N/A,$275000,1108,$248,48,33.20%,9%,58%,26%,61,27 mins,3.60%,1.40%,25.70%,Palm Beach County,56.20%,40.90%,3.11%,38.70%,49.34%,45.30%,38.5%,Eastern Standard Time,12,6.3,67.00%,45,33,N/A,23.9%,0.00,87,2,0
Weston,Florida,69802,2837,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,65,135,246,0,74.4,66.6,9,9,15,40,62.95%,$91613,7.2%,$2319,1147,$610000,2226,$274,22,63.30%,7%,34%,26%,65,31 mins,3.00%,1.90%,11.20%,Broward County,66.10%,31.20%,6.17%,4.07%,82.00%,51.80%,46.2%,Eastern Standard Time,12,6.7,39.30%,17,N/A,41,23.1%,0.30,82,4,0
Westview,Florida,11480,3794,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,65,131,252,0,74.1,66.5,N/A,34,59,39,15.15%,$35588,18.7%,N/A,N/A,$352500,1487,$237,55,47.70%,10%,61%,27%,52,31 mins,3.30%,0.80%,22.80%,Miami-Dade County,63.20%,33.80%,N/A,64.69%,26.47%,34.90%,41.2%,Eastern Standard Time,12,7.2,67.30%,52,48,N/A,22.9%,0.00,75,4,0
Westwood Lakes,Florida,12273,7402,Miami-Fort Lauderdale-West Palm Beach,5250436,90,76,14,59,131,253,0,74.1,66.7,N/A,26,50,45,26.97%,$49418,12.9%,$1345,728,$499000,1620,$308,59,74.60%,9%,61%,27%,56,30 mins,3.30%,0.80%,11.00%,Miami-Dade County,63.20%,33.80%,2.02%,1.29%,94.36%,87.40%,63.7%,Eastern Standard Time,12,7.2,50.90%,34,30,37,23.8%,0.00,72,3,0
Wilton Manors,Florida,12407,6298,Miami-Fort Lauderdale-West Palm Beach,5250436,91,76,15,62,134,251,0,74.1,66.3,9,34,61,51,44.94%,$50618,4%,$1343,815,$517000,1595,$324,47,48.50%,8%,47%,32%,76,26 mins,3.30%,1.90%,4.50%,Broward County,66.10%,31.20%,1.24%,12.00%,82.76%,12.50%,15%,Eastern Standard Time,12,6.7,68.10%,74,N/A,63,21.3%,4.24,82,4,0
