City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Huntington Station,New York,33338,6089,New York-Newark-Jersey City,19124359,83,38,45,46,114,206,25,61.6,42.3,11,16,31,36,38.12%,$74371,9.4%,$3054,1104,$382100,N/A,N/A,59,65.30%,6%,21%,9%,62,30 mins,3.80%,N/A,5.30%,Suffolk County,44.60%,51.50%,3.29%,8.94%,63.49%,37.80%,25.4%,Eastern Standard Time,87,3.7,49.30%,51,N/A,50,26.5%,3.39,31,1,18
Hyde Park,New York,21215,579,New York-Newark-Jersey City,19124359,84,35,49,47,125,191,42,N/A,N/A,7,9,15,39,29.88%,$75291,9.4%,$1418,762,$319900,1738,$184,51,68.60%,6%,16%,0%,71,27 mins,3.60%,N/A,-1.80%,Dutchess County,47.50%,47.20%,4.00%,8.16%,81.97%,8.60%,3.6%,Eastern Standard Time,87,3.6,52.20%,39,N/A,23,24.5%,0.00,18,1,5
Inwood,New York,10304,6460,New York-Newark-Jersey City,19124359,83,39,44,46,130,171,24,61.6,42.5,10,13,34,34,19.53%,$55237,13%,N/A,N/A,$538000,N/A,N/A,70,46.00%,16%,40%,25%,38,30 mins,3.50%,N/A,-1.40%,Nassau County,51.30%,45.10%,4.65%,17.84%,44.21%,45.10%,33.6%,Eastern Standard Time,87,3.6,55.60%,N/A,98,N/A,27.1%,1.05,34,1,19
Irvington,New York,6588,2376,New York-Newark-Jersey City,19124359,81,34,47,51,120,200,28,60.9,41.5,7,7,10,42,73.72%,$137500,4.4%,$1837,645,$960200,N/A,N/A,62,70.90%,2%,23%,15%,57,36 mins,3.90%,N/A,2.60%,Westchester County,64.90%,31.20%,7.23%,N/A,88.44%,6.60%,10.5%,Eastern Standard Time,87,3.6,37.70%,55,N/A,45,20.2%,15.52,26,1,50
Island Park,New York,4765,10708,New York-Newark-Jersey City,19124359,82,39,43,45,128,173,23,61.6,42.5,11,11,27,40,23.29%,$55109,4%,N/A,N/A,$503300,N/A,N/A,62,51.40%,9%,28%,11%,64,29 mins,3.50%,N/A,2.80%,Nassau County,51.30%,45.10%,2.42%,1.14%,84.36%,31.00%,24%,Eastern Standard Time,87,3.6,57.50%,76,N/A,50,25.9%,6.45,35,1,16
Islandia,New York,3352,1514,New York-Newark-Jersey City,19124359,83,40,43,47,111,209,26,61.6,42.3,11,9,22,41,23.13%,$92583,1.8%,N/A,N/A,$326900,N/A,N/A,48,81.00%,6%,20%,9%,57,33 mins,3.80%,N/A,1.60%,Suffolk County,44.60%,51.50%,11.40%,9.91%,64.89%,25.50%,25.3%,Eastern Standard Time,87,3.7,55.40%,25,N/A,43,26.9%,3.01,32,0,3
Islip,New York,335302,3227,New York-Newark-Jersey City,19124359,82,38,44,47,112,206,27,61.5,42.2,11,51,58,38,29.74%,$85281,4.4%,$2089,956,$382900,N/A,N/A,52,71.60%,5%,15%,5%,67,30 mins,3.80%,N/A,0.50%,Suffolk County,44.60%,51.50%,2.85%,10.19%,74.32%,30.80%,12.7%,Eastern Standard Time,87,3.7,50.40%,41,N/A,44,24.1%,0.00,35,1,1
Islip CDP,New York,18254,3782,New York-Newark-Jersey City,19124359,82,38,44,47,113,208,27,N/A,N/A,N/A,9,22,42,N/A,$97723,N/A,N/A,N/A,$365700,N/A,N/A,55,82.00%,6%,21%,10%,66,32 mins,3.90%,N/A,-3.80%,Suffolk County,44.60%,51.50%,N/A,N/A,N/A,17.10%,N/A,Eastern Standard Time,87,3.7,47.20%,0,N/A,12,N/A,N/A,N/A,0,N/A
Islip Terrace,New York,5611,4181,New York-Newark-Jersey City,19124359,83,38,45,48,111,207,26,61.6,42.3,11,8,20,39,29.83%,$101361,2.4%,$2195,1022,$376100,N/A,N/A,56,81.90%,6%,20%,10%,69,30 mins,3.80%,N/A,-2.30%,Suffolk County,44.60%,51.50%,3.24%,N/A,93.55%,13.70%,8.2%,Eastern Standard Time,87,3.7,45.80%,46,N/A,N/A,23.4%,5.72,33,1,2
Jamesport,New York,1012,225,New York-Newark-Jersey City,19124359,82,38,44,47,113,210,29,61.6,42.3,13,7,18,49,N/A,$81250,0%,$2043,628,$382900,N/A,N/A,50,27.60%,6%,21%,9%,85,32 mins,3.80%,N/A,-12.60%,Suffolk County,44.60%,51.50%,3.19%,N/A,93.41%,1.30%,13%,Eastern Standard Time,87,3.7,47.90%,28,N/A,47,20.1%,0.00,39,0,4
Jefferson Valley-Yorktown,New York,14533,2091,New York-Newark-Jersey City,19124359,82,34,48,51,120,200,35,59.6,39.9,N/A,7,19,45,52.25%,$104414,1%,$1554,783,$465100,N/A,N/A,49,86.10%,4%,16%,6%,60,37 mins,3.90%,N/A,0.40%,Westchester County,64.90%,31.20%,4.25%,4.55%,86.80%,10.30%,10.3%,Eastern Standard Time,87,3.6,38.40%,11,N/A,N/A,22.1%,0.00,26,1,34
Jericho,New York,14014,3551,New York-Newark-Jersey City,19124359,83,39,44,44,124,169,23,61.6,42.5,6,7,18,43,70.23%,$137463,3.6%,N/A,N/A,$849400,N/A,N/A,54,83.00%,5%,20%,16%,45,37 mins,3.50%,N/A,7.70%,Nassau County,51.30%,45.10%,31.41%,1.30%,62.24%,3.10%,26.6%,Eastern Standard Time,87,3.6,35.00%,56,N/A,39,24.3%,1.53,30,1,23
Kaser,New York,5138,29872,New York-Newark-Jersey City,19124359,81,33,48,51,122,200,33,60.2,40.8,N/A,14,36,15,3.78%,$20634,71.9%,$1604,860,$843800,N/A,N/A,21,5.30%,6%,17%,2%,52,31 mins,3.70%,N/A,15.80%,Rockland County,51.30%,45.10%,N/A,N/A,97.78%,N/A,7.4%,Eastern Standard Time,87,3.8,33.10%,26,N/A,15,51.0%,0.00,24,1,57
Katonah,New York,2091,2884,New York-Newark-Jersey City,19124359,84,36,48,51,124,200,31,60.6,41.1,8,6,15,41,81.80%,$100966,0%,N/A,N/A,$798800,N/A,N/A,78,81.90%,4%,16%,6%,69,37 mins,3.90%,N/A,42.50%,Westchester County,64.90%,31.20%,4.71%,N/A,90.63%,7.50%,7%,Eastern Standard Time,87,3.6,42.00%,65,N/A,48,23.9%,0.00,25,1,31
Kensington,New York,1131,4453,New York-Newark-Jersey City,19124359,85,39,46,47,117,173,24,61.6,42.5,11,6,7,53,78.49%,$187500,3.7%,$3202,866,$1481900,N/A,N/A,78,80.70%,7%,23%,17%,38,35 mins,3.50%,N/A,-6.10%,Nassau County,51.30%,45.10%,17.76%,N/A,81.73%,1.10%,30.2%,Eastern Standard Time,87,3.6,28.90%,51,N/A,45,25.0%,0.00,29,1,29
Kent,New York,13406,331,New York-Newark-Jersey City,19124359,81,34,47,51,123,164,47,N/A,N/A,9,7,13,45,36.80%,$87808,N/A,N/A,N/A,$291000,N/A,N/A,53,79.30%,8%,17%,5%,70,41 mins,3.70%,N/A,-1.90%,Putnam County,39.90%,55.60%,1.59%,4.61%,85.39%,16.10%,N/A,Eastern Standard Time,87,3.5,42.50%,7,N/A,25,N/A,0.00,24,1,17
Kings Park,New York,16733,2685,New York-Newark-Jersey City,19124359,83,39,44,47,111,205,29,61.6,42.3,11,8,21,46,41.47%,$101308,1.2%,$1625,639,$530000,1737,$305,50,74.20%,3%,12%,7%,69,36 mins,3.80%,N/A,-1.50%,Suffolk County,44.60%,51.50%,4.24%,1.05%,90.57%,5.30%,7.2%,Eastern Standard Time,87,3.7,43.00%,25,N/A,33,22.9%,0.56,29,1,7
Kings Point,New York,5181,1542,New York-Newark-Jersey City,19124359,85,39,46,47,116,171,23,61.6,42.5,11,6,9,34,N/A,$113393,1.1%,$3840,967,$2073400,N/A,N/A,58,87.00%,7%,23%,16%,40,34 mins,3.50%,N/A,4.20%,Nassau County,51.30%,45.10%,2.68%,N/A,89.43%,1.90%,28%,Eastern Standard Time,87,3.6,40.80%,11,N/A,26,43.4%,0.00,28,1,29
Kiryas Joel,New York,22794,17190,New York-Newark-Jersey City,19124359,84,35,49,47,117,191,37,59.2,39.7,N/A,12,31,13,5.75%,$25795,45.2%,$1575,774,$360100,N/A,N/A,20,26.40%,5%,29%,1%,60,24 mins,3.90%,N/A,19.40%,Orange County,44.90%,50.40%,N/A,N/A,99.70%,2.10%,6.3%,Eastern Standard Time,87,3.6,27.80%,41,N/A,29,33.4%,0.00,22,1,41
La Grange,New York,15680,393,New York-Newark-Jersey City,19124359,84,35,49,48,126,167,42,N/A,N/A,14,7,18,44,49.45%,$101176,N/A,$1712,946,$290400,N/A,N/A,43,88.60%,6%,13%,0%,73,34 mins,3.60%,N/A,-0.10%,Dutchess County,47.50%,47.20%,4.49%,3.40%,88.77%,7.70%,N/A,Eastern Standard Time,87,3.6,37.20%,8,N/A,29,N/A,0.00,22,1,8
Lake Carmel,New York,8201,1589,New York-Newark-Jersey City,19124359,81,34,47,51,123,200,47,59.4,39.7,8,8,20,43,34.86%,$84000,4.5%,N/A,N/A,$262800,N/A,N/A,56,85.70%,9%,15%,1%,67,42 mins,3.70%,N/A,3.50%,Putnam County,39.90%,55.60%,2.43%,5.23%,83.09%,21.10%,15.3%,Eastern Standard Time,87,3.5,41.60%,10,N/A,4,25.8%,0.00,24,1,16
Lake Grove,New York,11205,3792,New York-Newark-Jersey City,19124359,83,40,43,47,111,203,28,61.6,42.3,11,8,22,40,38.14%,$92173,4.5%,$2418,767,$405600,N/A,N/A,47,81.80%,4%,14%,6%,65,35 mins,3.80%,N/A,1.70%,Suffolk County,44.60%,51.50%,6.08%,1.53%,88.38%,7.50%,11.9%,Eastern Standard Time,87,3.7,45.40%,50,N/A,44,22.0%,4.49,31,0,3
Lake Mohegan,New York,5921,2059,New York-Newark-Jersey City,19124359,83,35,48,51,120,200,35,60.6,41.1,6,8,20,44,44.53%,$87227,2.5%,$2353,930,$376300,N/A,N/A,49,71.20%,4%,16%,6%,64,34 mins,3.90%,N/A,-2.60%,Westchester County,64.90%,31.20%,6.03%,1.79%,79.55%,29.00%,21.3%,Eastern Standard Time,87,3.6,52.40%,23,N/A,21,24.8%,8.38,25,1,36
Lake Ronkonkoma,New York,20393,4131,New York-Newark-Jersey City,19124359,83,40,43,47,111,210,28,61.6,42.3,11,10,24,40,26.13%,$90922,5.4%,$2364,877,$460000,1755,$262,51,69.10%,6%,21%,10%,65,31 mins,3.80%,N/A,-5.20%,Suffolk County,44.60%,51.50%,5.76%,4.73%,84.14%,11.40%,12.4%,Eastern Standard Time,87,3.7,49.10%,41,N/A,42,22.8%,0.00,33,0,2
Lake Success,New York,3112,1689,New York-Newark-Jersey City,19124359,85,39,46,47,117,175,24,61.3,42.1,11,9,15,50,N/A,$158929,2.9%,N/A,N/A,$1385200,N/A,N/A,62,90.40%,7%,25%,17%,49,36 mins,3.50%,N/A,7.40%,Nassau County,51.30%,45.10%,41.81%,6.32%,47.71%,2.20%,37.6%,Eastern Standard Time,87,3.6,35.10%,54,N/A,37,24.9%,0.00,30,1,27
Lakeview,New York,6756,6749,New York-Newark-Jersey City,19124359,83,39,44,46,128,174,23,61.6,42.5,11,10,24,34,N/A,$117292,1.7%,$2921,1080,$431700,N/A,N/A,58,88.90%,7%,24%,16%,56,36 mins,3.50%,N/A,21.30%,Nassau County,51.30%,45.10%,6.03%,79.02%,8.33%,18.40%,25.3%,Eastern Standard Time,87,3.6,57.90%,21,N/A,37,24.0%,1.82,33,1,22
Larchmont,New York,6111,5674,New York-Newark-Jersey City,19124359,85,39,46,49,122,200,26,60.6,41.1,9,8,24,36,85.84%,$152448,1%,$1782,819,$1300000,2448,$531,78,77.80%,2%,13%,11%,31,45 mins,3.90%,N/A,4.30%,Westchester County,64.90%,31.20%,7.56%,1.67%,87.57%,10.20%,15.2%,Eastern Standard Time,87,3.6,29.50%,89,N/A,N/A,17.1%,0.00,27,1,35
Lattingtown,New York,1830,487,New York-Newark-Jersey City,19124359,83,38,45,46,116,175,25,61.6,42.5,11,5,14,50,69.53%,$132083,0.8%,N/A,N/A,$1055500,N/A,N/A,62,78.40%,1%,15%,-1%,60,34 mins,3.50%,N/A,-14.80%,Nassau County,51.30%,45.10%,1.39%,N/A,96.60%,5.60%,11.8%,Eastern Standard Time,87,3.6,36.60%,3,N/A,24,24.5%,0.00,27,1,26
Laurel,New York,1003,334,New York-Newark-Jersey City,19124359,81,38,43,47,113,209,29,61.6,42.2,13,7,18,44,N/A,$126420,10.1%,N/A,N/A,$636200,N/A,N/A,45,46.40%,6%,20%,9%,81,32 mins,3.80%,N/A,-6.70%,Suffolk County,44.60%,51.50%,N/A,1.34%,97.84%,18.10%,9.5%,Eastern Standard Time,87,3.7,37.90%,0,N/A,N/A,18.5%,7.72,39,0,4
Laurel Hollow,New York,1982,670,New York-Newark-Jersey City,19124359,83,38,45,46,124,174,25,61.6,42.5,11,4,11,41,75.38%,$194464,4.7%,N/A,N/A,$1574800,N/A,N/A,49,88.00%,10%,15%,7%,67,44 mins,3.50%,N/A,5.20%,Nassau County,51.30%,45.10%,4.62%,1.62%,90.17%,6.60%,8.9%,Eastern Standard Time,87,3.6,31.60%,3,N/A,1,19.7%,0.00,28,1,21
Levittown,New York,51839,7610,New York-Newark-Jersey City,19124359,83,39,44,44,124,173,23,61.5,42.2,11,15,25,42,34.06%,$99867,2.5%,$2770,712,$549000,1658,$331,65,92.00%,7%,25%,16%,52,32 mins,3.50%,N/A,-3.10%,Nassau County,51.30%,45.10%,7.54%,1.19%,82.76%,14.60%,14%,Eastern Standard Time,87,3.6,44.00%,50,21,46,23.5%,1.70,33,1,18
Lewisboro,New York,12741,459,New York-Newark-Jersey City,19124359,83,35,48,51,121,200,38,N/A,N/A,8,6,5,46,69.57%,$141477,N/A,N/A,N/A,$594300,N/A,N/A,42,84.40%,6%,12%,-3%,72,43 mins,3.90%,N/A,3.30%,Westchester County,64.90%,31.20%,3.54%,1.69%,89.05%,5.80%,N/A,Eastern Standard Time,87,3.6,36.30%,8,N/A,20,N/A,0.00,25,1,29
Lido Beach,New York,3073,1767,New York-Newark-Jersey City,19124359,82,39,43,45,128,171,23,61.6,42.5,11,6,15,52,70.25%,$165694,1.9%,$2991,820,$798500,N/A,N/A,57,82.30%,7%,23%,16%,73,41 mins,3.50%,N/A,17.70%,Nassau County,51.30%,45.10%,2.45%,N/A,96.56%,5.80%,9.4%,Eastern Standard Time,87,3.6,30.60%,27,N/A,N/A,25.6%,0.00,35,1,11
Lincolndale,New York,1651,1714,New York-Newark-Jersey City,19124359,82,35,47,51,122,200,43,60.6,41.1,8,5,13,36,56.10%,$108258,2.4%,N/A,N/A,$421200,N/A,N/A,41,91.80%,4%,16%,6%,66,34 mins,3.90%,N/A,23.20%,Westchester County,64.90%,31.20%,N/A,N/A,96.70%,9.80%,7.4%,Eastern Standard Time,87,3.6,37.90%,6,N/A,12,19.2%,0.00,25,1,29
Lindenhurst,New York,27257,7265,New York-Newark-Jersey City,19124359,82,38,44,45,124,205,23,61.6,42.3,11,13,27,41,25.13%,$84414,4.7%,$1755,674,$475000,1572,$302,60,76.30%,1%,13%,1%,64,33 mins,4.10%,N/A,-0.50%,Suffolk County,44.60%,51.50%,1.94%,3.75%,85.28%,18.50%,16.9%,Eastern Standard Time,87,3.7,46.80%,53,N/A,46,28.5%,4.76,34,1,5
Lloyd Harbor,New York,3702,396,New York-Newark-Jersey City,19124359,83,38,45,46,114,203,25,61.6,42.3,11,7,11,46,75.06%,$194688,3.5%,N/A,N/A,$1503200,N/A,N/A,54,80.20%,6%,21%,9%,74,43 mins,3.80%,N/A,1.00%,Suffolk County,44.60%,51.50%,3.70%,N/A,93.91%,2.90%,8.5%,Eastern Standard Time,87,3.7,32.20%,4,N/A,N/A,22.9%,0.00,29,1,21
Locust Valley,New York,3174,3499,New York-Newark-Jersey City,19124359,83,38,45,46,116,173,25,61.6,42.5,11,9,23,40,48.14%,$78909,3.4%,N/A,N/A,$588300,N/A,N/A,78,66.10%,11%,21%,17%,60,31 mins,3.50%,N/A,2.70%,Nassau County,51.30%,45.10%,1.81%,3.65%,88.05%,11.70%,15.3%,Eastern Standard Time,87,3.6,47.10%,61,N/A,34,21.6%,2.99,28,1,25
Long Beach,New York,33657,15174,New York-Newark-Jersey City,19124359,82,39,43,45,128,168,23,62.4,43.3,11,12,18,44,48.65%,$83396,5%,$2991,820,$690000,1480,$466,60,50.50%,9%,24%,14%,63,41 mins,3.00%,N/A,0.60%,Nassau County,51.30%,45.10%,3.57%,7.48%,81.08%,14.50%,13.8%,Eastern Standard Time,87,3.6,56.50%,70,29,53,23.7%,2.10,35,1,16
Lynbrook,New York,19706,9789,New York-Newark-Jersey City,19124359,83,39,44,46,128,170,23,61.6,42.5,11,11,14,41,42.28%,$87712,2.6%,$2121,682,$512300,N/A,N/A,73,69.60%,7%,24%,17%,53,36 mins,3.50%,N/A,1.70%,Nassau County,51.30%,45.10%,2.79%,4.33%,81.68%,19.50%,15.1%,Eastern Standard Time,87,3.6,45.10%,72,51,57,24.3%,0.00,33,1,22
Mahopac,New York,8742,1656,New York-Newark-Jersey City,19124359,81,34,47,51,123,200,44,59.4,39.7,8,8,20,42,38.24%,$96266,2.8%,N/A,N/A,$376700,N/A,N/A,51,63.90%,8%,18%,5%,69,35 mins,3.70%,N/A,15.00%,Putnam County,39.90%,55.60%,2.68%,N/A,89.04%,13.10%,16.7%,Eastern Standard Time,87,3.5,42.20%,59,N/A,N/A,24.0%,16.10,24,1,29
Malverne,New York,8583,8112,New York-Newark-Jersey City,19124359,83,39,44,46,128,169,23,61.6,42.5,11,5,9,48,53.08%,$114497,1.9%,N/A,N/A,$536600,N/A,N/A,73,91.90%,8%,27%,18%,52,37 mins,3.50%,N/A,0.70%,Nassau County,51.30%,45.10%,4.58%,5.34%,84.02%,6.60%,12.3%,Eastern Standard Time,87,3.6,40.50%,58,N/A,59,26.6%,0.00,33,1,22
Malverne Park Oaks,New York,477,3669,New York-Newark-Jersey City,19124359,83,39,44,46,128,172,23,61.6,42.5,N/A,4,10,50,N/A,$90735,0%,N/A,N/A,$580000,N/A,N/A,66,55.60%,7%,23%,15%,51,35 mins,3.50%,N/A,6.00%,Nassau County,51.30%,45.10%,N/A,N/A,67.39%,15.70%,31.7%,Eastern Standard Time,87,3.6,26.10%,58,N/A,56,22.8%,0.00,32,1,23
Mamaroneck,New York,29945,4500,New York-Newark-Jersey City,19124359,85,39,46,49,122,200,26,N/A,N/A,11,7,15,40,67.10%,$116969,4.4%,$3033,1018,$799000,1832,$436,73,70.10%,1%,12%,8%,33,37 mins,3.90%,N/A,3.40%,Westchester County,64.90%,31.20%,4.73%,2.02%,85.06%,17.70%,30.3%,Eastern Standard Time,87,3.6,40.70%,64,41,50,21.6%,0.00,27,1,32
Manhasset,New York,7922,3320,New York-Newark-Jersey City,19124359,85,39,46,47,117,173,24,61.6,42.5,11,8,20,45,58.74%,$97500,4%,N/A,N/A,$1508800,N/A,N/A,78,72.60%,2%,22%,23%,34,35 mins,3.50%,N/A,-3.50%,Nassau County,51.30%,45.10%,15.44%,8.99%,70.38%,10.90%,22.1%,Eastern Standard Time,87,3.6,43.10%,59,N/A,46,20.8%,0.00,30,1,29
Manhasset Hills,New York,3579,6056,New York-Newark-Jersey City,19124359,83,39,44,46,127,169,23,61.6,42.5,11,6,14,47,65.13%,$126429,1.1%,N/A,N/A,$985800,N/A,N/A,55,95.70%,8%,21%,17%,47,38 mins,3.50%,N/A,-2.90%,Nassau County,51.30%,45.10%,51.37%,2.35%,43.29%,11.00%,35.9%,Eastern Standard Time,87,3.6,32.50%,31,N/A,33,26.0%,0.00,30,1,27
Manhattan,New York,1653877,72446,New York-Newark-Jersey City,19124359,85,39,46,47,117,233,26,N/A,N/A,9,37,31,37,N/A,$71656,N/A,$4072,702,$1100000,785,$1400,67,20.80%,7%,14%,8%,10,31 mins,3.90%,N/A,4.50%,New York (Manhattan) County,86.60%,9.70%,N/A,N/A,N/A,26.10%,N/A,Eastern Standard Time,87,3.6,63.20%,N/A,100,N/A,N/A,N/A,N/A,N/A,N/A
Manorhaven,New York,6627,14221,New York-Newark-Jersey City,19124359,85,39,46,47,116,175,23,61.6,42.5,11,11,27,37,48.94%,$82758,11.8%,$2491,806,$659800,N/A,N/A,51,34.80%,4%,25%,24%,39,45 mins,3.50%,N/A,3.00%,Nassau County,51.30%,45.10%,15.60%,N/A,67.40%,22.40%,35.4%,Eastern Standard Time,87,3.6,48.40%,57,N/A,44,18.5%,0.00,27,1,29
Manorville,New York,14522,572,New York-Newark-Jersey City,19124359,82,38,44,47,114,207,28,61.6,42.3,12,8,20,40,34.94%,$107660,5.5%,$1805,684,$411500,N/A,N/A,24,73.40%,6%,16%,3%,82,32 mins,3.80%,N/A,7.50%,Suffolk County,44.60%,51.50%,1.30%,4.50%,88.47%,10.10%,6.1%,Eastern Standard Time,87,3.7,45.10%,19,N/A,30,26.5%,1.49,34,0,1
Massapequa Park,New York,17223,7857,New York-Newark-Jersey City,19124359,82,38,44,45,124,170,23,61.6,42.5,11,7,18,43,44.85%,$114574,2%,N/A,N/A,$599000,1663,$360,61,92.90%,6%,19%,14%,61,37 mins,3.50%,N/A,1.50%,Nassau County,51.30%,45.10%,2.25%,N/A,93.88%,7.10%,5.9%,Eastern Standard Time,87,3.6,39.50%,43,28,50,22.8%,1.18,34,1,15
Mastic,New York,15574,3990,New York-Newark-Jersey City,19124359,82,39,43,48,114,205,29,61.6,42.3,12,10,26,35,15.60%,$70600,9.6%,N/A,N/A,$343400,1486,$231,42,73.60%,15%,32%,1%,76,31 mins,3.80%,N/A,7.50%,Suffolk County,44.60%,51.50%,1.03%,9.82%,84.05%,25.00%,13.5%,Eastern Standard Time,87,3.7,49.30%,42,N/A,45,27.2%,9.50,35,1,1
Mastic Beach,New York,14850,3146,New York-Newark-Jersey City,19124359,82,39,43,48,114,204,29,61.6,42.3,12,11,29,36,14.82%,$64434,13.6%,$2259,1543,$206900,N/A,N/A,50,64.10%,6%,20%,10%,79,38 mins,3.80%,N/A,15.40%,Suffolk County,44.60%,51.50%,1.46%,4.66%,89.65%,16.60%,9.2%,Eastern Standard Time,87,3.7,55.00%,40,N/A,43,26.3%,18.00,37,0,1
Matinecock,New York,855,322,New York-Newark-Jersey City,19124359,83,38,45,46,116,169,25,61.6,42.5,11,5,13,45,82.11%,$201477,3.7%,N/A,N/A,$2079200,N/A,N/A,65,69.50%,7%,23%,16%,60,35 mins,3.50%,N/A,11.60%,Nassau County,51.30%,45.10%,4.25%,N/A,94.78%,4.60%,4.7%,Eastern Standard Time,87,3.6,38.10%,5,N/A,N/A,25.0%,0.00,28,1,23
Mattituck,New York,4818,536,New York-Newark-Jersey City,19124359,81,38,43,47,113,209,29,61.6,42.3,13,8,21,52,39.74%,$83700,0.7%,N/A,N/A,$594300,N/A,N/A,56,64.00%,6%,21%,10%,81,32 mins,3.80%,N/A,16.20%,Suffolk County,44.60%,51.50%,N/A,N/A,100.00%,3.00%,6.3%,Eastern Standard Time,87,3.7,44.20%,57,N/A,52,22.2%,0.00,39,0,5
Maybrook,New York,3298,2436,New York-Newark-Jersey City,19124359,84,34,50,45,118,191,40,59.5,39.9,6,8,10,38,22.98%,$56129,3.4%,$1429,836,$157200,N/A,N/A,44,51.40%,10%,17%,-5%,65,35 mins,3.90%,N/A,10.80%,Orange County,44.90%,50.40%,1.57%,17.32%,77.16%,19.60%,10.7%,Eastern Standard Time,87,3.6,57.40%,31,N/A,40,21.7%,10.15,19,1,19
Mechanicstown,New York,6904,2060,New York-Newark-Jersey City,19124359,84,35,49,44,115,192,41,59.2,39.7,N/A,11,29,44,15.98%,$54837,11.7%,$1579,905,$181900,N/A,N/A,37,41.60%,9%,17%,-4%,66,40 mins,3.90%,N/A,-7.40%,Orange County,44.90%,50.40%,1.70%,18.53%,59.27%,29.00%,14.3%,Eastern Standard Time,87,3.6,47.70%,25,N/A,N/A,21.9%,0.00,20,1,21
Medford,New York,24129,2234,New York-Newark-Jersey City,19124359,83,39,44,48,111,209,28,61.6,42.3,12,10,24,40,29.33%,$90914,5.8%,$2314,1024,$400000,1680,$238,42,82.30%,6%,21%,8%,71,33 mins,3.80%,N/A,-2.10%,Suffolk County,44.60%,51.50%,1.77%,9.29%,85.44%,21.60%,11.6%,Eastern Standard Time,87,3.7,52.60%,20,N/A,36,25.5%,17.04,33,1,0
Melville,New York,18418,1523,New York-Newark-Jersey City,19124359,83,38,45,46,114,205,23,61.6,42.3,11,8,20,48,58.62%,$117007,3.4%,$3724,1259,$725000,1907,$380,36,76.40%,4%,12%,10%,64,33 mins,3.80%,N/A,-3.30%,Suffolk County,44.60%,51.50%,7.83%,3.17%,86.33%,7.20%,13.9%,Eastern Standard Time,87,3.7,39.10%,20,N/A,31,23.8%,1.45,32,1,18
Merrick,New York,20679,5197,New York-Newark-Jersey City,19124359,82,39,43,46,125,171,23,61.6,42.5,11,7,18,44,61.68%,$133047,2.2%,N/A,N/A,$764000,2140,$357,62,90.10%,6%,21%,16%,60,39 mins,3.50%,N/A,-3.00%,Nassau County,51.30%,45.10%,3.40%,2.31%,91.53%,6.40%,11.6%,Eastern Standard Time,87,3.6,37.10%,55,25,47,23.1%,1.40,34,1,16
Merritt Park,New York,1654,3742,New York-Newark-Jersey City,19124359,84,35,49,47,120,167,37,58.6,38.9,N/A,5,13,40,62.48%,$135893,2.6%,$1683,796,$393500,N/A,N/A,11,68.70%,7%,16%,2%,71,32 mins,3.60%,N/A,214.50%,Dutchess County,47.50%,47.20%,34.16%,2.66%,61.49%,7.10%,32.6%,Eastern Standard Time,87,3.6,30.70%,8,N/A,14,24.0%,0.00,23,1,14
Middle Island,New York,10405,1266,New York-Newark-Jersey City,19124359,82,39,43,48,111,203,28,61.6,42.3,12,10,26,44,29.46%,$68725,6.6%,$2313,1032,$282700,N/A,N/A,37,68.10%,4%,18%,4%,76,34 mins,3.80%,N/A,1.70%,Suffolk County,44.60%,51.50%,2.08%,12.37%,83.39%,9.50%,11%,Eastern Standard Time,87,3.7,50.60%,43,N/A,34,25.7%,10.97,33,0,2
Middletown,New York,27729,5463,New York-Newark-Jersey City,19124359,84,35,49,44,115,194,41,59.4,39.8,6,24,39,35,19.73%,$50584,12.8%,$1579,905,$269900,1578,$171,61,45.70%,11%,22%,-2%,54,30 mins,4.30%,N/A,-0.30%,Orange County,44.90%,50.40%,3.20%,22.03%,50.62%,41.20%,14.1%,Eastern Standard Time,87,3.6,54.20%,57,N/A,38,22.3%,16.77,21,1,21
Milan,New York,2308,64,New York-Newark-Jersey City,19124359,84,34,50,47,124,167,45,N/A,N/A,14,6,15,48,39.77%,$66121,N/A,N/A,N/A,$334700,N/A,N/A,48,63.90%,5%,14%,2%,81,35 mins,3.60%,N/A,-8.90%,Dutchess County,47.50%,47.20%,2.04%,2.75%,87.84%,3.10%,N/A,Eastern Standard Time,87,3.6,37.10%,6,N/A,16,N/A,0.00,19,1,2
