zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
97386,sweet_home,oregon,Linn County,14417,114,83,47,36,51,165,157,2,31.7,47.2,42.9,39127,205500,N/A,N/A,90.9,4.1
97403,eugene,oregon,Lane County,12427,2907,83,46,37,47,156,157,3,26.0,59.8,21.8,37415,411000,7.6,1.9,77.8,5.8
97415,brookings,oregon,Curry County,13909,93,68,54,14,84,126,192,1,30.1,35.8,55.8,42000,354600,N/A,N/A,84.4,8.4
97431,dexter,oregon,Lane County,2094,50,80,46,34,47,158,157,2,17.8,37.8,48.3,52821,357000,N/A,N/A,94.5,2.4
97444,gold_beach,oregon,Curry County,5503,34,68,54,14,88,146,194,0,23.9,34.3,52.9,49452,286700,N/A,N/A,89.4,3.5
97455,pleasant_hill,oregon,Lane County,2674,111,82,46,36,53,164,157,2,15.6,32.0,52.3,60167,445200,N/A,N/A,94.4,4.3
97467,reedsport,oregon,Douglas County,4995,20,69,50,19,73,161,158,0,32.0,41.3,55.2,33275,182100,1.3,N/A,89.7,4.0
97481,tenmile,oregon,Douglas County,758,102,86,48,38,42,147,194,1,11.4,30.2,48.9,47500,237600,5.0,N/A,92.9,N/A
97495,roseburg_north,oregon,Douglas County,1837,249,85,48,37,36,146,192,1,18.7,27.9,56.6,40481,359300,N/A,N/A,92.6,2.9
97522,butte_falls,oregon,Jackson County,564,6,88,47,41,33,120,196,19,48.7,49.7,46.5,32969,212400,1.2,N/A,85.8,8.3
97535,phoenix,oregon,Jackson County,5343,1693,88,47,41,21,108,196,4,34.1,43.5,50.8,34981,281400,1.7,N/A,79.8,10.1
97603,altamont,oregon,Klamath County,29086,94,86,40,46,16,95,224,38,31.1,41.1,41.4,45948,178400,1.1,N/A,78.9,12.7
97630,lakeview,oregon,Lake County,5223,6,85,40,45,14,77,225,45,41.3,44.3,44.5,39683,173300,1.0,N/A,83.4,8.1
97641,christmas_valley,oregon,Lake County,1171,2,84,38,46,12,80,211,15,28.8,36.3,61.2,24263,106700,N/A,N/A,91.6,7.8
97730,camp_sherman,oregon,Jefferson County,257,19,84,39,45,11,103,151,39,11.6,18.8,61.4,60000,489600,2.7,N/A,86.8,9.7
97741,madras,oregon,Jefferson County,11978,34,85,40,45,11,77,148,14,43.6,53.1,37.6,44426,179600,N/A,1.1,65.4,26.6
97761,warm_springs,oregon,Jefferson County,4580,12,87,40,47,11,81,147,8,61.5,70.7,27.4,46969,132200,N/A,N/A,4.8,6.8
97823,condon,oregon,Gilliam County,966,2,85,40,45,14,91,197,18,23.0,26.9,55.7,38095,128600,N/A,N/A,92.2,7.0
97836,heppner,oregon,Morrow County,1840,2,88,42,46,14,85,192,13,21.9,30.3,41.5,36278,153500,1.2,N/A,90.2,4.3
97846,joseph,oregon,Wallowa County,1846,2,81,34,47,17,121,170,52,26.8,34.4,55.7,37411,363200,N/A,N/A,94.4,2.9
97868,pilot_rock,oregon,Umatilla County,1925,4,88,41,47,14,105,192,18,24.6,30.7,45.7,45476,140200,N/A,N/A,86.3,6.8
97883,union,oregon,Union County,2372,9,86,38,48,18,109,190,21,31.5,38.3,38.1,42500,159900,N/A,N/A,94.1,1.6
97908,ironside,oregon,Malheur County,48,0,84,33,51,18,112,211,65,23.9,60.7,60,22125,98600,N/A,N/A,95.8,N/A
